Particle List (1st event only)
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 11.5

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
29	ud_0	-63	2101	26	0.0189571	-0.024563	-4.98666	5.02894	0.65
30	n0	-13	2112	2	0	0	-5.67293	5.75	0.93827
31	p_diffr+	-15	9902210	29	-0.257947	0.0816899	-5.33578	5.53169	1.43384
32	u	-24	2	30	-0.368886	0.115971	-0.51923	0.690097	0.238973
33	dd_1	-63	1103	30	0.110939	-0.0342812	-4.81655	4.8416	0.477946
34	p+	-13	2212	1	0	0	5.67293	5.75	0.93827
35	n0	-13	2112	2	0	0	-5.67272	5.75	0.93957
36	g	-21	21	53	0	0	2.99834	2.99834	0
37	d	-21	1	54	0	0	-1.82774	1.82774	0
38	g	-23	21	35	-0.184611	1.52188	2.39014	2.83954	0
39	d	-23	1	35	0.184611	-1.52188	-1.21954	1.98655	0.33
40	g	-51	21	37	-0.676467	-0.0309136	-0.200014	0.706094	0
41	g	-51	21	37	0.538264	1.17023	2.2802	2.61887	0
42	d	-52	1	38	0.138203	-1.13931	-0.909585	1.50112	0.33
43	g	-51	21	39	0.0496077	0.0184555	-0.39322	0.396767	0
44	g	-51	21	39	-0.571047	0.287674	0.849939	1.0636	0
45	g	-52	21	40	0.383236	0.833182	1.62347	1.86459	0
46	g	-31	21	59	0	0	0.60963	0.60963	0
47	d	-31	1	60	0	0	-0.366723	0.366723	0
48	g	-33	21	45	-0.0755568	-0.338948	0.34173	0.487211	0
49	d	-33	1	45	0.0755568	0.338948	-0.0988231	0.489143	0.33
50	u	-31	2	63	0	0	0.162944	0.162944	0
51	g	-31	21	64	0	0	-2.09159	2.09159	0
52	u	-33	2	49	-0.16732	0.0793247	-0.067717	0.384414	0.33
53	g	-33	21	49	0.16732	-0.0793247	-1.86093	1.87012	0
54	g	-61	21	33	0.633573	0.772786	2.90573	3.07276	0
55	d	-61	1	34	-0.552878	-0.0625511	-1.72156	1.80924	0
56	g	-62	21	42	-0.0714799	0.00411443	-0.385767	0.392355	0
57	d	-62	1	41	-0.146297	-1.10229	-0.719245	1.36479	0.33
58	g	-62	21	44	0.686586	1.26542	1.35731	1.97863	0
59	g	-62	21	43	-0.388114	0.542993	0.931864	1.14623	0
60	g	-61	21	33	-0.254723	0.147497	0.447059	0.535258	0
61	d	-61	1	34	0.357646	0.612219	-0.134353	0.721646	0
62	g	-62	21	47	-0.117122	-0.169946	0.0434946	0.210929	0
63	d	-62	1	48	0.220045	0.929661	0.269211	1.04598	0.33
64	u	-61	2	33	-0.281299	-0.448815	-0.246526	0.584242	0
65	g	-61	21	34	0.325576	-0.234012	-1.98892	2.02893	0
66	u	-62	2	51	-0.390033	-0.377401	-0.530862	0.827812	0.33
67	g	-62	21	52	0.43431	-0.305425	-1.70458	1.78536	0
68	ud_0	-63	2101	33	-0.0975506	-0.471468	1.59775	1.76642	0.57933
69	u	-63	2	34	-0.130344	-0.315656	-0.858962	0.981501	0.33
70	n0	-13	2112	1	0	0	5.67293	5.75	0.93827
71	n0	-13	2112	2	0	0	-5.67293	5.75	0.93827
72	u	-21	2	79	0	0	2.41255	2.41255	0
73	d	-21	1	80	0	0	-1.59553	1.59553	0
74	u	-23	2	71	0.629227	-0.611424	2.16903	2.36291	0.33
75	d	-23	1	71	-0.629227	0.611424	-1.35201	1.64517	0.33
76	d	-31	1	83	0	0	0.416869	0.416869	0
77	u	-31	2	84	0	0	-1.3176	1.3176	0
78	d	-33	1	75	0.181774	0.252609	0.235464	0.511074	0.33
79	u	-33	2	75	-0.181774	-0.252609	-1.13619	1.22339	0.33
80	u	-61	2	69	-0.381653	-0.740089	2.21675	2.36799	0
81	d	-61	1	70	0.650275	0.595439	-1.39726	1.6522	0
82	u	-62	2	73	0.31743	-1.26492	1.96644	2.38256	0.33
83	d	-62	1	74	-0.0488071	1.12027	-1.14696	1.63762	0.33
84	d	-61	1	69	-0.58465	0.133116	0.0897422	0.606292	0
85	u	-61	2	70	-0.349493	-1.07415	-1.29828	1.72089	0
86	d	-62	1	77	-0.313209	0.269656	-0.0929225	0.536982	0.33
87	u	-62	2	78	-0.620934	-1.21069	-1.11561	1.7902	0.33
88	d	-63	1	69	0.966303	0.606973	2.59374	2.85281	0.33
89	d	-63	1	70	-0.300783	0.478715	-2.20469	2.29982	0.33
90	NucRem	14	1000781929	2	0	0	-1089.18	1104	180.296
91	NucRem	14	1000781949	1	-1.66533e-16	3.33067e-16	1100.52	1115.5	182.174
92	uu_1	-74	2203	65	-0.520377	-0.693057	-1.38982	1.80931	0.768688
93	dd_1	-74	1103	85	-0.613992	0.748371	-2.29761	2.8368	1.35329
94	g	-71	21	66	0.43431	-0.305425	-1.70458	1.78536	0
95	g	-71	21	61	-0.117122	-0.169946	0.0434946	0.210929	0
96	pi-	82	-211	93	0.321703	-0.309867	-1.71119	1.77402	0.13957
97	pi+	82	211	93	-0.00451581	-0.165504	0.0501016	0.222265	0.13957
98	p+	82	2212	31	-0.564698	0.176083	-4.0596	4.2084	0.93827
99	pi-	82	-211	31	0.306751	-0.0943936	-1.27617	1.32329	0.13957
100	d	-71	1	24	0.169134	-0.327662	-2.19004	2.24525	0.33
101	dd_1	-71	1103	21	0.471063	-0.235979	0.0560569	0.935777	0.77133
102	pi0	-83	111	99	0.115637	0.0598507	-1.56133	1.57255	0.13498
103	Delta-	-84	1114	99	0.52456	-0.623491	-0.572649	1.60847	1.26307
104	uu_1	-74	2203	91	-0.520377	-0.693057	-1.38982	1.80931	0.768688
105	d	-71	1	62	0.220045	0.929661	0.269211	1.04598	0.33
106	Delta++	-87	2224	103	-0.222346	-0.598367	-1.40277	1.95955	1.21019
107	pi-	84	-211	103	-0.0779857	0.834972	0.282161	0.895742	0.13957
108	pi+	83	211	27	-0.216683	0.290008	0.214368	0.443272	0.13957
109	n0	84	2112	27	-0.0617271	0.192451	-5.16949	5.25806	0.93957
110	u	-71	2	15	-0.492404	-1.00932	3.23882	3.44384	0.33
111	ud_0	-71	2101	23	-0.191404	-0.0846663	-0.955566	1.1369	0.57933
112	K+	83	321	109	-0.53747	-0.445218	2.27736	2.43253	0.49368
113	K-	83	-321	109	0.435387	-0.6696	0.333548	0.996444	0.49368
114	p+	84	2212	109	-0.581726	0.0208345	-0.327661	1.15176	0.93827
115	u	-71	2	19	0.142412	-0.0149608	0.251227	0.438771	0.33
116	g	-71	21	16	-0.70811	0.694383	-1.20124	1.55774	0
117	g	-71	21	20	-0.193056	0.55237	0.0587663	0.588078	0
118	ubar	-71	-2	22	1.33872	-0.138316	-0.312991	1.42062	0.33
119	K+	83	321	114	-0.080804	-0.0805383	0.169904	0.534418	0.49368
120	K*-	-84	-323	114	-0.0834753	0.974925	-0.873391	1.58266	0.885744
121	omega	-84	223	114	-0.123478	0.291843	-0.227495	0.822139	0.723698
122	eta	-84	221	114	0.867727	-0.0927549	-0.273257	1.066	0.54785
123	dd_1	-74	1103	92	-0.613992	0.748371	-2.29761	2.8368	1.35329
124	u	-71	2	81	0.31743	-1.26492	1.96644	2.38256	0.33
125	omega	-83	223	122	-0.440842	0.39687	-1.22072	1.56737	0.783989
126	Delta-	-87	1114	122	-0.153403	-0.180779	-0.478613	1.42382	1.31984
127	Kbar0	-83	-311	122	0.142328	0.0598636	0.0618416	0.524672	0.49761
128	K*+	-84	323	122	0.155354	-0.792505	1.30633	1.7035	0.737025
129	d	-71	1	56	-0.146297	-1.10229	-0.719245	1.36479	0.33
130	g	-71	21	57	0.686586	1.26542	1.35731	1.97863	0
131	g	-71	21	58	-0.388114	0.542993	0.931864	1.14623	0
132	g	-71	21	55	-0.0714799	0.00411443	-0.385767	0.392355	0
133	ud_0	-71	2101	67	-0.0975506	-0.471468	1.59775	1.76642	0.57933
134	rho-	-83	-213	128	0.0699958	-0.772207	-0.408186	1.36335	1.04446
135	eta	-83	221	128	-0.20377	-0.208981	-0.117675	0.631809	0.54785
136	pi0	-84	111	128	0.0450418	0.959081	0.905478	1.32664	0.13498
137	rho0	-84	113	128	-0.183498	0.855084	1.42317	1.82418	0.733064
138	p+	84	2212	128	0.255375	-0.59421	0.979128	1.50245	0.93827
139	d	-71	1	82	-0.0488071	1.12027	-1.14696	1.63762	0.33
140	u	-71	2	86	-0.620934	-1.21069	-1.11561	1.7902	0.33
141	d	-71	1	87	0.966303	0.606973	2.59374	2.85281	0.33
142	eta	-85	221	138	-0.170235	0.288265	0.0192722	0.64233	0.54785
143	pi-	85	-211	138	0.195699	0.116072	-0.388821	0.471627	0.13957
144	pi+	86	211	138	-0.0584537	-1.02518	-0.494918	1.14841	0.13957
145	pi0	-83	111	138	0.122287	0.243924	0.0222979	0.305238	0.13498
146	pi0	-83	111	138	0.219052	-0.127943	-0.0848956	0.299633	0.13498
147	eta	-83	221	138	0.124555	0.45393	1.48833	1.65434	0.54785
148	pi0	-84	111	138	-0.192668	-0.158151	-0.295957	0.409808	0.13498
149	Delta0	-88	2114	138	0.0563262	0.725638	0.0658576	1.34925	1.13421
150	n0	91	2112	102	0.380002	-0.46105	-0.705288	1.31803	0.93957
151	pi-	91	-211	102	0.144558	-0.162441	0.132639	0.290442	0.13957
152	p+	91	2212	105	-0.319138	-0.612029	-1.3458	1.77988	0.93827
153	pi+	91	211	105	0.0967916	0.0136621	-0.0569738	0.179669	0.13957
154	Kbar0	-91	-311	119	-0.280258	0.763922	-0.458209	1.05816	0.49761
155	pi-	91	-211	119	0.196782	0.211004	-0.415182	0.524501	0.13957
156	n0	91	2112	125	0.173637	-0.222447	-0.31656	1.03084	0.93957
157	pi-	91	-211	125	-0.327041	0.0416677	-0.162054	0.39298	0.13957
158	K_L0	91	130	126	0.142328	0.0598636	0.0618416	0.524672	0.49761
159	K0	-91	311	127	0.103135	-0.496164	0.626514	0.947075	0.49761
160	pi+	91	211	127	0.0522191	-0.296341	0.679817	0.756424	0.13957
161	pi-	91	-211	133	-0.029036	0.119276	0.198618	0.272027	0.13957
162	pi0	-91	111	133	0.0990319	-0.891483	-0.606803	1.09132	0.13498
163	pi+	91	211	136	0.0468836	-0.019871	0.509727	0.530937	0.13957
164	pi-	91	-211	136	-0.230382	0.874955	0.913444	1.29324	0.13957
165	n0	91	2112	148	0.00985882	0.477566	-0.00648153	1.05404	0.93957
166	pi0	-91	111	148	0.0464674	0.248073	0.0723392	0.295215	0.13498
167	K_L0	91	130	153	-0.280258	0.763922	-0.458209	1.05816	0.49761
168	K_L0	91	130	158	0.103135	-0.496164	0.626514	0.947075	0.49761
169	gamma	91	22	101	-0.00193091	0.0579068	-0.285692	0.291508	0
170	gamma	91	22	101	0.117568	0.0019439	-1.27564	1.28105	0
171	pi+	91	211	120	0.0937402	0.0808183	-0.277827	0.334644	0.13957
172	pi-	91	-211	120	-0.251365	0.188147	0.0295101	0.344868	0.13957
173	pi0	-91	111	120	0.034146	0.0228781	0.0208223	0.142627	0.13498
174	gamma	91	22	121	0.241816	-0.286562	-0.109542	0.39063	0
175	gamma	91	22	121	0.625911	0.193807	-0.163715	0.675373	0
176	pi+	91	211	124	0.0864365	0.185529	-0.570942	0.622372	0.13957
177	pi-	91	-211	124	-0.320099	-0.0107679	-0.386327	0.520872	0.13957
178	pi0	-91	111	124	-0.207179	0.222109	-0.263455	0.424127	0.13498
179	gamma	91	22	134	-0.107506	-0.321731	0.113049	0.357559	0
180	gamma	91	22	134	-0.0962639	0.11275	-0.230724	0.274249	0
181	gamma	91	22	135	-0.0214092	0.480264	0.381381	0.613647	0
182	gamma	91	22	135	0.066451	0.478817	0.524096	0.712993	0
183	gamma	91	22	141	0.0571367	0.00651055	-0.207365	0.215191	0
184	gamma	91	22	141	-0.227372	0.281755	0.226637	0.427139	0
185	gamma	91	22	144	-0.0273039	0.0309412	0.0177736	0.0449306	0
186	gamma	91	22	144	0.149591	0.212983	0.00452427	0.260307	0
187	gamma	91	22	145	0.164845	-0.0912049	0.00494675	0.188459	0
188	gamma	91	22	145	0.0542066	-0.036738	-0.0898423	0.111174	0
189	pi+	91	211	146	0.152582	0.278619	0.516797	0.62247	0.13957
190	pi-	91	-211	146	-0.0643215	0.127025	0.582415	0.615597	0.13957
191	pi0	-91	111	146	0.0362946	0.0482863	0.389116	0.416269	0.13498
192	gamma	91	22	147	0.0139943	-0.0206105	-0.00191357	0.0249859	0
193	gamma	91	22	147	-0.206663	-0.13754	-0.294043	0.384822	0
194	gamma	91	22	161	0.0184747	-0.0221472	-0.00136261	0.0288733	0
195	gamma	91	22	161	0.0805571	-0.869336	-0.605441	1.06245	0
196	gamma	91	22	165	-0.0115099	0.0472037	0.071133	0.0861427	0
197	gamma	91	22	165	0.0579773	0.200869	0.00120615	0.209072	0
198	gamma	91	22	172	0.0567406	-0.0347117	0.0402973	0.0777706	0
199	gamma	91	22	172	-0.0225946	0.0575898	-0.019475	0.0648566	0
200	gamma	91	22	177	-0.0548815	0.0700907	-0.00691561	0.0892889	0
201	gamma	91	22	177	-0.152297	0.152019	-0.256539	0.334838	0
202	gamma	91	22	190	-0.00995441	-0.0392617	0.185303	0.189678	0
203	gamma	91	22	190	0.046249	0.087548	0.203813	0.226591	0
